"ID","GENUS","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","STATE","Month","Year","MEAT_TYPE","CUTS","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
210528204,"EC","coli","",210529864,"",NA,12,2019,NA,NA,"12/17/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(A)","","","","","","mdf(A)",NA,"","","tet(A)","","",""," mdf(A) NA tet(A)"
210528657,"EC","coli","",210529869,"",NA,12,2019,NA,NA,"12/16/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210528681,"EC","coli","",210529870,"",NA,12,2019,NA,NA,"12/18/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","<=",1,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",16,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","","","","","","mdf(A)",NA,"","","tet(C)","","",""," mdf(A) NA tet(C)"
210529163,"EC","coli","",210529873,"",NA,12,2019,NA,NA,"12/18/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210529164,"EC","coli","",210529874,"",NA,12,2019,NA,NA,"12/19/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210529752,"EC","coli","",210530844,"",NA,12,2019,NA,NA,"12/20/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210529755,"EC","coli","",210530846,"",NA,12,2019,NA,NA,"12/20/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",32,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id floR mdf(A) sul2 tet(A)","","","aph(3'')-Ib aph(6)-Id","","","mdf(A)",NA,"","sul2","tet(A)","","floR","aph(3``)-Ib","aph(3'')-Ib aph(6)-Id  mdf(A) NA sul2 tet(A) floR aph(3``)-Ib"
210529764,"EC","coli","",210530850,"",NA,12,2019,NA,NA,"12/19/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"<=",0.25,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"<=",2,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530106,"EC","coli","",210530852,"",NA,12,2019,NA,NA,"12/26/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","","","","","","mdf(A)",NA,"","","tet(C)","","",""," mdf(A) NA tet(C)"
210530108,"EC","coli","",210530854,"",NA,12,2019,NA,NA,"12/20/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530110,"EC","coli","",210530855,"",NA,12,2019,NA,NA,"12/26/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530116,"EC","coli","",210530859,"",NA,12,2019,NA,NA,"12/26/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(B)","","","","","","mdf(A)",NA,"","","tet(B)","","",""," mdf(A) NA tet(B)"
210530600,"EC","coli","",210532183,"",NA,12,2019,NA,NA,"12/27/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530615,"EC","coli","",210532185,"",NA,12,2019,NA,NA,"12/30/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530621,"EC","coli","",210532186,"",NA,12,2019,NA,NA,"12/26/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id mdf(A) tet(B)","","","aph(3'')-Ib aph(6)-Id","","","mdf(A)",NA,"","","tet(B)","","","aph(3``)-Ib","aph(3'')-Ib aph(6)-Id  mdf(A) NA tet(B) aph(3``)-Ib"
210530635,"EC","coli","",210532190,"",NA,12,2019,NA,NA,"12/30/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(A)","","","","","","mdf(A)",NA,"","","tet(A)","","",""," mdf(A) NA tet(A)"
210530801,"EC","coli","",210532193,"",NA,12,2019,NA,NA,"12/31/2019",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)",NA,"","","","","",""," mdf(A) NA"
210530802,"EC","coli","",210532194,"",NA,12,2019,NA,NA,"12/31/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","","","","","","mdf(A)",NA,"","","tet(C)","","",""," mdf(A) NA tet(C)"
210530806,"EC","coli","",210532198,"",NA,12,2019,NA,NA,"12/31/2019",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"aadA1 mdf(A) tet(A)","","","aadA1","","","mdf(A)",NA,"","","tet(A)","","","","aadA1  mdf(A) NA tet(A)"
210532200,"EC","coli","",210532200,"",NA,1,2020,NA,NA,"1/2/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","<=",1,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF mdtM","SRR12026039","SAMN15249592","","","","",NA,"","","","","","acrF mdtM"," NA acrF mdtM"
210532201,"EC","coli","",210532201,"",NA,1,2020,NA,NA,"1/2/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC glpT(E448K) mdtM","SRR16314420","SAMN22246859","","blaEC","","",NA,"","","","","","acrF glpT(E448K) mdtM"," blaEC NA acrF glpT(E448K) mdtM"
210534160,"EC","coli","",210534160,"",NA,1,2020,NA,NA,"1/6/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",8,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",16,"=",0.03,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",16,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026050","SAMN15249604","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210534161,"EC","coli","",210534161,"",NA,1,2020,NA,NA,"1/3/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"=",0.5,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF aph(3``)-Ib aph(6)-Id blaEC mdtM sul2 tet(B)","SRR12026053","SAMN15249605","aph(3'')-Ib aph(6)-Id","blaEC","","",NA,"","sul2","tet(B)","","","acrF aph(3``)-Ib mdtM","aph(3'')-Ib aph(6)-Id blaEC  NA sul2 tet(B) acrF aph(3``)-Ib mdtM"
210534163,"EC","coli","",210534163,"",NA,1,2020,NA,NA,"1/6/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026065","SAMN15249607","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210534169,"EC","coli","",210534169,"",NA,1,2020,NA,NA,"1/7/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aadA1 acrF blaEC mdtM sat2 tet(A) tet(M)=PARTIAL","SRR12026064","SAMN15249613","aadA1","blaEC","","",NA,"","","tet(A) tet(M)=PARTIAL","","","acrF mdtM sat2","aadA1 blaEC  NA tet(A) tet(M)=PARTIAL acrF mdtM sat2"
210534170,"EC","coli","",210534170,"",NA,1,2020,NA,NA,"1/8/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM tet(C)","SRR12026218","SAMN15249614","","blaEC","","",NA,"","","tet(C)","","","acrF mdtM"," blaEC NA tet(C) acrF mdtM"
210534171,"EC","coli","",210534171,"",NA,1,2020,NA,NA,"1/7/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026051","SAMN15249615","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210534175,"EC","coli","",210534175,"",NA,1,2020,NA,NA,"1/8/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026219","SAMN15249619","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210534182,"EC","coli","",210534182,"",NA,1,2020,NA,NA,"1/9/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF aph(3``)-Ib aph(6)-Id blaEC mdtM","SRR12026222","SAMN15249629","aph(3'')-Ib aph(6)-Id","blaEC","","",NA,"","","","","","acrF aph(3``)-Ib mdtM","aph(3'')-Ib aph(6)-Id blaEC  NA acrF aph(3``)-Ib mdtM"
210536219,"EC","coli","",210536219,"",NA,1,2020,NA,NA,"1/13/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026230","SAMN15249545","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210536222,"EC","coli","",210536222,"",NA,1,2020,NA,NA,"1/13/2020",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",0.5,"",NA,NA,NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026305","SAMN15249548","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210536229,"EC","coli","",210536229,"",NA,1,2020,NA,NA,"1/14/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR11799620","SAMN14934959","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210536234,"EC","coli","",210536234,"",NA,1,2020,NA,NA,"1/14/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC emrD mdtM tet(A) uhpT(E350Q)","SRR12026227","SAMN15249572","","blaEC","","",NA,"","","tet(A)","","","acrF emrD mdtM uhpT(E350Q)"," blaEC NA tet(A) acrF emrD mdtM uhpT(E350Q)"
210536235,"EC","coli","",210536235,"",NA,1,2020,NA,NA,"1/15/2020",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR12026350","SAMN15249536","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
