"ID","GENUS","GROWTH","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","PLATE","STATE","Month","Year","MEAT_TYPE","CUTS","SELLBY_DATE","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","BRAND","BRAND_NAME","ESTABLISHMENT_NUMBER","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","BAC_Sign","BAC","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
"19GA01GB02","EC","YES","coli","","19GA01GB02-EC","2/27/2019","CMV4AGNF","GA",1,2019,"GB","Ground beef","1/16/2019","1/15/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AFJ","PAT LAFRIEDA","0","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687779","SAMN12943499","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA01GB05","EC","YES","coli","","19GA01GB05-EC","2/27/2019","CMV4AGNF","GA",1,2019,"GB","Ground beef","1/30/2019","1/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CO","INGLES","0","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"ant(3``)-Ia aph(3``)-Ib aph(6)-Id mdf(A) sul2 tet(A)","SRR10687778","SAMN12943500","ant(3``)-Ia  aph(3``)-Ib  aph(6)-Id","","","mdf(A)","","","sul2","tet(A)","","",NA,"ant(3``)-Ia  aph(3``)-Ib aph(6)-Id mdf(A) sul2 tet(A) NA"
"19GA01GB07","EC","YES","coli","","19GA01GB07-EC","2/27/2019","CMV4AGNF","GA",1,2019,"GB","Ground beef","1/31/2019","1/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86A","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687777","SAMN12943501","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA01GB09","EC","YES","coli","","19GA01GB09-EC","2/27/2019","CMV4AGNF","GA",1,2019,"GB","Ground beef","2/10/2019","1/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86K","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687776","SAMN12943502","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA02GB06","EC","YES","coli","","19GA02GB06-EC","3/28/2019","CMV4AGNF","GA",2,2019,"GB","Ground beef","2/26/2019","2/22/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST 86A","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687917","SAMN12943598","","","","","","mdf(A)","","","","",NA," mdf(A) NA"
"19GA03GB04","EC","YES","coli","","19GA03GB04-EC","5/14/2019","CMV4AGNF","GA",3,2019,"GB","Ground beef","3/24/2019","3/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST86KLINE2","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,">",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id mdf(A) tet(A)","SRR10687847","SAMN12943719","aph(3``)-Ib  aph(6)-Id","","","mdf(A)","","","","tet(A)","","",NA,"aph(3``)-Ib  aph(6)-Id mdf(A) tet(A) NA"
"19GA03GB06","EC","YES","coli","","19GA03GB06-EC","5/14/2019","CMV4AGNF","GA",3,2019,"GB","Ground beef (patties)","3/26/2019","3/22/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-PATTIES","NG","ALDI","EST-21679","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687846","SAMN12943720","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA03GB10","EC","YES","coli","","19GA03GB10-EC","5/14/2019","CMV4AGNF","GA",3,2019,"GB","Ground beef","3/31/2019","3/22/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST-86K, LINE 2","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687845","SAMN12943721","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB01","EC","YES","coli","","19GA05GB01-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","6/1/2019","5/13/2019","ORGANIC+NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","YS","SIMPLY NATURE","EST. 46841","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR11424072","SAMN14448420","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB02","EC","YES","coli","","19GA05GB02-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","5/16/2019","5/13/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","AKO","BIG BEAR","0","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR11424074","SAMN14448423","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB03","EC","YES","coli","","19GA05GB03-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","5/14/2019","5/13/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","EST 244G","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR11424075","SAMN14448422","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB04","EC","YES","coli","","19GA05GB04-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","5/14/2019","5/13/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","FY","WAYFIELD","EST. 18076","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR11424073","SAMN14448421","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB05","EC","YES","coli","","19GA05GB05-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","5/22/2019","5/13/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","NG","ALDI","EST. 21679","=",8,"",NA,">",32,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,">",32,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,">",256,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",64,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"aph(3``)-Ib aph(6)-Id blaTEM-1A floR mdf(A) sul2 tet(A)","SRR12704926","SAMN16245155","aph(3``)-Ib  aph(6)-Id","blaTEM-1A","","mdf(A)","","","sul2","tet(A)","","floR",NA,"aph(3``)-Ib  aph(6)-Id blaTEM-1A mdf(A) sul2 tet(A) floR NA"
"19GA05GB06","EC","YES","coli","","19GA05GB06-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","6/1/2019","5/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","FY","WAYFIELD","0","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704925","SAMN16245156","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB07","EC","YES","coli","","19GA05GB07-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","5/29/2019","5/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","EST-244G","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704924","SAMN16245157","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB08","EC","YES","coli","","19GA05GB08-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","6/6/2019","5/28/2019","NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","UJ","SIMPLE TRUTH","EST-562","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704923","SAMN16245158","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA05GB10","EC","YES","coli","","19GA05GB10-EC","8/22/2019","CMV4AGNF","GA",5,2019,"GB","Ground beef","6/11/2019","5/28/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","JD","AMERICAN FOODS","EST-18076","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12849849","SAMN16484123","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB01","EC","YES","coli","","19GA06GB01-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/13/2019","6/10/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","244G","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231128","SAMN12912157","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB03","EC","YES","coli","","19GA06GB03-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/11/2019","6/10/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","EST 244G","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12704976","SAMN12912156","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB04","EC","YES","coli","","19GA06GB04-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/12/2019","6/10/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","ED","PUBLIX","0","=",2,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231134","SAMN12912151","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB05","EC","YES","coli","","19GA06GB05-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/26/2019","6/10/2019","NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","VB","NATURES RANCHER","EST 13445","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",16,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231132","SAMN12912144","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB06","EC","YES","coli","","19GA06GB06-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","7/3/2019","6/24/2019","NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","YB","SIMPLE TRUTH","EST 562M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231131","SAMN12912152","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB08","EC","YES","coli","","19GA06GB08-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","7/4/2019","6/24/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","HA","TRADER JOES BUTCHER SHOP","EST-1940","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231201","SAMN12912166","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB09","EC","YES","coli","","19GA06GB09-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/27/2019","6/24/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","EST 244G","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231137","SAMN12912145","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA06GB10","EC","YES","coli","","19GA06GB10-EC","8/22/2019","CMV4AGNF","GA",6,2019,"GB","Ground beef","6/28/2019","6/24/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST-244C","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231117","SAMN12912143","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA07GB01","EC","YES","coli","","19GA07GB01-EC","2/4/2020","CMV4AGNF","GA",7,2019,"GB","Ground beef","7/22/2019","7/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","HA","TRADER JOES","EST1940","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231133","SAMN12912147","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA07GB02","EC","YES","coli","","19GA07GB02-EC","2/4/2020","CMV4AGNF","GA",7,2019,"GB","Ground beef","7/11/2019","7/8/2019","ORGANIC+NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","NK","TRADER JOES","EST1940","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231130","SAMN12912150","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA07GB05","EC","YES","coli","","19GA07GB05-EC","2/4/2020","CMV4AGNF","GA",7,2019,"GB","Ground beef","7/12/2019","7/8/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST244G","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",1,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231124","SAMN12912155","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA07GB09","EC","YES","coli","","19GA07GB09-EC","2/4/2020","CMV4AGNF","GA",7,2019,"GB","Ground beef","7/30/2019","7/29/2019","NO ANTIBIOTICS EVER","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","","STRAUSS FREE RAISED","EST.2444","=",4,"",NA,"=",8,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231127","SAMN12912148","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA08GB03","EC","YES","coli","","19GA08GB03-EC","2/4/2020","CMV4AGNF","GA",8,2019,"GB","Ground beef","8/16/2019","8/12/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST86A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",16,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10247475","SAMN12995268","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19GA08GB04","EC","YES","coli","","19GA08GB04-EC","2/4/2020","CMV4AGNF","GA",8,2019,"GB","Ground beef","8/16/2019","8/12/2019","NONE","USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","EST244G","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10231122","SAMN12912141","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
