"ID","Year","LINCOSAMIDE","PHENICOL","PLEUROMUTILIN","AMINOGLYCOSIDE","BETA-LACTAM","FOLATE-PATHWAY-INHIBITOR","MACROLIDE","QUINOLONE","TETRACYCLINE"
"WI53706PPY10157",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10158",2018,NA,NA,NA,0,1,0,NA,NA,NA
"WI53706PPY10162",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10163",2018,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY10164",2018,NA,NA,NA,1,1,0,NA,NA,NA
"WI53706PPY10165",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10166",2018,NA,NA,NA,0,0,0,NA,NA,NA
"WI53706PPY10172",2018,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY10173",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10174",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10175",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10176",2018,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY10177",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10179",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10183",2018,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY10187",2018,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY10188",2018,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY10190",2018,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY10191",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10192",2018,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY10193",2018,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20005",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20013",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20014",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20015",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20016",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20018",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20021",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20024",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20042",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20045",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20047",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20049",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20050",2019,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY20052",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20053",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20054",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20055",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20056",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20057",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20058",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20059",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20088",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20090",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20091",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20092",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20093",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20094",2019,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY20095",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20096",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20097",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20098",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20099",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20101",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20122",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20127",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20135",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20136",2019,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY20137",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20138",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20139",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20140",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20161",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20164",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20165",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20166",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20167",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20168",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20169",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20170",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20171",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20172",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20173",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20174",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20175",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20176",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY20177",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20178",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20179",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20180",2019,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY20184",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20185",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20186",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20223",2019,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY20224",2019,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY20226",2019,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30002",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30009",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30021",2020,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY30022",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30037",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30038",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30060",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30061",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30074",2020,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30075",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30076",2020,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30077",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30078",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30079",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30080",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30119",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30120",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30122",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30123",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30126",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30128",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30131",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30135",2020,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30136",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30138",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30139",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30141",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30143",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30144",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30189",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30190",2020,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30191",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30192",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30205",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30221",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30222",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30223",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30224",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30225",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30254",2020,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY30255",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30256",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30257",2020,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY30258",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30259",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY30260",2020,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40003",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40005",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40007",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40016",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40017",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40018",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40021",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40034",2021,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY40035",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40038",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40039",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40051",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40052",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40057",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40060",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40061",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40062",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40063",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40064",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40083",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40085",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40086",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40087",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40093",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40097",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40098",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40119",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40120",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40123",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40132",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40140",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40141",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40144",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40146",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40148",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40149",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40155",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40159",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40175",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40177",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40178",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40180",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40187",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40192",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40198",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40200",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40209",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40229",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40233",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40234",2021,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY40235",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40239",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40241",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40243",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40270",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40271",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40272",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40273",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40274",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40277",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40285",2021,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY40290",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40291",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40300",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY40304",2021,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50002",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50003",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50004",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50022",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50023",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50024",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50045",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50046",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50047",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50048",2022,NA,NA,NA,1,0,0,NA,NA,0
"WI53706PPY50049",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50065",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50066",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50067",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50068",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50084",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50085",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50086",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50087",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50088",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50123",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50124",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50125",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50126",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50127",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50151",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50152",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50153",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50154",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50159",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50170",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50171",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50172",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50173",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50174",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50181",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50184",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50187",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50188",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50191",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50194",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50198",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50199",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50200",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50201",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50202",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50203",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50211",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50223",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50228",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50229",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50230",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50231",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50263",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50264",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50265",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50266",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50267",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50311",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50312",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50323",2022,NA,NA,NA,1,1,0,NA,NA,0
"WI53706PPY50324",2022,NA,NA,NA,0,0,0,NA,NA,0
"WI53706PPY50325",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50326",2022,NA,NA,NA,0,1,0,NA,NA,0
"WI53706PPY50327",2022,NA,NA,NA,0,0,0,NA,NA,0
